Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
8.2193E-4,75.820546697,0.175225495,0.03291714,0.826415094,0.724137931
8.2193E-4,76.067125598,0.175225495,0.031782066,0.826415094,0.724137931
8.47485E-4,76.404321086,0.179694558,0.03093076,0.830188679,0.724137931
8.74107E-4,77.528412589,0.184298939,0.027241771,0.830188679,0.724137931
8.74489E-4,77.790682785,0.18436466,0.026390465,0.830188679,0.724137931
9.2919E-4,78.061447119,0.193663702,0.02553916,0.833962264,0.724137931
9.64798E-4,80.601671383,0.199603826,0.017877412,0.833962264,0.724137931
9.7226E-4,80.891856985,0.200837508,0.017026107,0.833962264,0.724137931
9.7226E-4,81.086308942,0.200837508,0.016174801,0.833962264,0.724137931
1.00976E-3,82.499967227,0.206979839,0.012202043,0.833962264,0.75862069
1.01171E-3,82.601138575,0.207297919,0.012202043,0.837735849,0.75862069
1.04652E-3,82.806962299,0.212911867,0.011634506,0.837735849,0.75862069
1.05845E-3,83.017768291,0.214817462,0.011066969,0.837735849,0.75862069
1.10169E-3,83.454378662,0.221646848,0.009931896,0.841509434,0.75862069
1.11134E-3,83.565512942,0.223156279,0.009648127,0.841509434,0.75862069
1.19164E-3,83.80294476,0.235483398,0.00908059,0.845283019,0.75862069
1.21073E-3,84.043951944,0.238355975,0.008513053,0.845283019,0.75862069
1.26604E-3,85.014117337,0.246560993,0.006242906,0.849056604,0.75862069
1.33059E-3,85.417430149,0.255914656,0.005107832,0.849056604,0.793103448
1.33229E-3,85.550659328,0.256157794,0.005107832,0.852830189,0.793103448
1.51694E-3,86.127415388,0.281659849,0.003972758,0.852830189,0.793103448
1.75132E-3,86.302547118,0.311617613,0.00368899,0.856603774,0.793103448
2.3147E-3,86.884280512,0.374336846,0.002837684,0.856603774,0.793103448
5.72439E-3,87.456719498,0.596715957,0.002553916,0.856603774,0.793103448
2.16519E-2,91.339229167,0.848406665,0.001418842,0.871698113,0.793103448
2.16519E-2,100,0.848406665,0,0.871698113,0.793103448
