X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-3181241.346,2961743.141,train,2.176895818445795E-4,14.764787428359462,0.05327098669668264
-2748982.439,3004032.049,train,5.269658640651856E-5,1.3137713220841172,0.013437988985237315
-2734221.737,3023392.22,train,1.4633262885024664E-4,7.191625042312754,0.03644557723404747
-2405508.621,2851081.141,train,1.2318375808869044E-4,5.514502253824304,0.030858034362145317
-2407397.001,2861476.559,train,1.929178162432384E-4,11.637524779647084,0.04749699155948495
-2471243.787,2880270.694,train,1.5315068318787976E-4,8.272857270923138,0.03807901846656885
-2296956.06,2619401.735,train,5.7843491310111445E-5,1.5330057687401177,0.014731150269772404
-2248802.413,2280109.674,train,2.6121720894197917E-4,20.619046681974886,0.0632489585092041
-2238287.083,2170359.284,train,4.9249203339898924E-5,1.2075374156430831,0.012569933094196153
-2070884.56,1698640.275,train,5.308161173522874E-4,58.45873064039391,0.12065145398956967
-2080552.156,1704179.812,train,3.0366345396228386E-4,28.02114945370541,0.07277855122567167
-2058543.579,1698249.497,train,8.219296700959185E-4,75.82054379527766,0.1752254948005363
-2074528.555,1728733.696,train,0.021651927082055523,100.0,0.8484066652269436
-2078437.968,1731098.292,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2076481.022,1727455.096,train,0.021651927082055523,100.0,0.8484066652269436
-2084925.568,1731821.334,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2080409.667,1731865.22,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2078260.503,1731106.297,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2078538.296,1728180.481,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2078954.65,1741590.129,train,1.9922159447271798E-4,12.345038963917817,0.04897299557893808
-2076530.748,1727472.62,train,0.021651927082055523,100.0,0.8484066652269436
-2099956.998,1729548.739,train,1.1327455056288985E-4,5.011913558740031,0.02844634970446323
-2071339.841,1725645.869,train,0.021651927082055523,100.0,0.8484066652269436
-2068179.906,1726609.652,train,0.021651927082055523,100.0,0.8484066652269436
-2076437.512,1727439.763,train,0.021651927082055523,100.0,0.8484066652269436
-2077185.817,1730727.129,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2076905.744,1729679.156,train,0.021651927082055523,100.0,0.8484066652269436
-2075228.051,1729087.863,train,0.021651927082055523,100.0,0.8484066652269436
-2074079.399,1729632.371,train,0.021651927082055523,100.0,0.8484066652269436
-2077838.959,1732241.373,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2075026.483,1726942.72,train,0.021651927082055523,100.0,0.8484066652269436
-2077424.213,1730803.785,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2082893.905,1732743.566,train,1.9922159447271798E-4,12.345038963917817,0.04897299557893808
-2075886.721,1729319.943,train,0.021651927082055523,100.0,0.8484066652269436
-2097384.29,1736765.114,train,1.5859879406886419E-4,9.056177847147708,0.03938027895483084
-2075408.256,1729151.349,train,0.021651927082055523,100.0,0.8484066652269436
-2069866.174,1728150.497,train,0.021651927082055523,100.0,0.8484066652269436
-2067229.492,1724203.026,train,0.021651927082055523,100.0,0.8484066652269436
-2073599.907,1728514.547,train,0.021651927082055523,100.0,0.8484066652269436
-2075123.898,1731326.014,train,0.021651927082055523,100.0,0.8484066652269436
-2075129.34,1731270.938,train,0.021651927082055523,100.0,0.8484066652269436
-2076329.535,1728003.933,train,0.021651927082055523,100.0,0.8484066652269436
-2078483.579,1729127.825,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2085822.333,1762829.138,train,2.6479035931860253E-4,21.38286866368916,0.06405870951291984
-2072985.917,1697684.249,train,5.308161173522874E-4,58.45873064039391,0.12065145398956967
-2065265.15,1734974.824,train,6.632693368373193E-4,66.83405970194812,0.14635127932806016
-2075372.636,1731967.521,train,0.021651927082055523,100.0,0.8484066652269436
-2069520.558,1737826.152,train,0.005724389868396109,87.45671947590556,0.5967159571541586
-2078695.263,1748688.085,train,1.7909747592749633E-4,10.412971822716552,0.044244927331419104
-2074318.884,1733134.964,train,0.005724389868396109,87.45671947590556,0.5967159571541586
-2075198.454,1731233.343,train,0.021651927082055523,100.0,0.8484066652269436
-2075134.783,1731215.861,train,0.021651927082055523,100.0,0.8484066652269436
-2077210.775,1748530.705,train,1.7909747592749633E-4,10.412971822716552,0.044244927331419104
-2078026.535,1778969.401,train,3.043691273491522E-4,28.117156530479328,0.07293534349357034
-2076347.792,1728031.432,train,0.021651927082055523,100.0,0.8484066652269436
-2075151.098,1731149.747,train,0.021651927082055523,100.0,0.8484066652269436
-2074953.848,1731313.173,train,0.021651927082055523,100.0,0.8484066652269436
-2076319.824,1728011.663,train,0.021651927082055523,100.0,0.8484066652269436
-2076354.393,1747444.769,train,6.070197055309238E-4,62.84982880998245,0.1356230146845049
-2077803.26,1729729.266,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2086872.343,1766133.697,train,2.824975743491589E-4,24.140390130029154,0.06805096604523848
-2076332.642,1728054.593,train,0.021651927082055523,100.0,0.8484066652269436
-2075225.248,1731196.941,train,0.021651927082055523,100.0,0.8484066652269436
-2074101.522,1729569.542,train,0.021651927082055523,100.0,0.8484066652269436
-2072119.689,1758418.199,train,7.521233255784236E-4,72.83747184895584,0.16276588476513293
-2076326.039,1728073.331,train,0.021651927082055523,100.0,0.8484066652269436
-2075180.585,1731303.864,train,0.021651927082055523,100.0,0.8484066652269436
-1917601.501,1246717.481,train,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-1858241.577,1275697.15,train,4.3395361615228647E-4,49.43156968232435,0.10085563075261297
-1877830.681,1329965.982,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1870037.68,1311572.577,train,6.094429409613099E-4,63.6420978884491,0.13609074373173372
-1954142.722,1479351.011,train,0.001330592280462913,85.4176088691186,0.255914656403253
-2269847.039,2479490.226,train,3.320459477550444E-4,32.08941968852258,0.0790432567585258
-2162906.454,-101652.8334,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-2168528.028,-110261.4445,train,1.7110791758329872E-4,9.818484832547488,0.04235475478878649
-2163062.363,-101801.7386,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-1889241.787,1269144.079,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-1877937.035,1329948.619,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1877734.906,1329826.881,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1917783.565,1246940.817,train,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-1864018.493,1223697.508,train,4.6925726788364045E-4,54.570757033893706,0.10817303532643079
-1954665.193,1302143.729,train,3.804687998904422E-4,40.685184272044694,0.08953816756054585
-1877963.284,1330030.129,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1858808.721,1274604.507,train,4.3395361615228647E-4,49.43156968232435,0.10085563075261297
-1877911.551,1330009.772,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1865652.135,1285510.981,train,2.9052604012607276E-4,25.38151860124007,0.06984985845192258
-1838049.151,1263212.087,train,4.3827229064986525E-4,50.21894436003506,0.10175720407614791
-2166402.947,-98709.91543,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-1880781.375,1268938.632,train,4.109897094717152E-4,45.65979914325974,0.09603108858869792
-1880827.625,1269003.912,train,4.109897094717152E-4,45.65979914325974,0.09603108858869792
-2966397.033,3167160.072,train,5.853427036544581E-4,62.31524827115418,0.13141631521452088
-1901988.614,1264141.422,train,7.287978248214353E-4,69.8166452702408,0.15851822211678088
-2013477.873,994392.8943,train,1.8256445832214014E-4,10.663864617893903,0.045062827798802045
-1864050.928,1315395.334,train,3.5771504961008225E-4,35.134442851581206,0.08463659215355199
-1866641.799,1301853.235,train,2.682578163012452E-4,22.525854801366417,0.06484317085765247
-2173977.39,2626946.067,train,1.7567182477924915E-4,10.063785846874087,0.0434354001045459
-1912747.397,1268217.228,train,4.6089368483758213E-4,52.75398796823895,0.10645029787013946
-1869614.565,1309555.681,train,6.094429409613099E-4,63.6420978884491,0.13609074373173372
-1954626.164,1302246.276,train,3.804687998904422E-4,40.685184272044694,0.08953816756054585
-1919449.712,1271847.576,train,2.4280885068464573E-4,18.2678195785114,0.05905493441851521
-1888010.749,1268109.647,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-1901287.04,1258203.962,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1897477.596,1267262.331,train,7.287978248214353E-4,69.8166452702408,0.15851822211678088
-1904974.756,1262977.515,train,7.287978248214353E-4,69.8166452702408,0.15851822211678088
-4234569.56,3244783.563,train,6.664514315068868E-4,66.88479517287401,0.1469502341521542
-2735163.858,3119067.615,train,2.8525532809382716E-4,24.25636964197527,0.06866966417600076
-2270584.169,2468618.11,train,3.3043978919606237E-4,31.860682684275524,0.07869099915861003
-1855015.282,1223833.405,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1854892.617,1224357.221,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1839109.563,1253278.429,train,7.560691788584144E-4,73.89589349989072,0.1634802025808475
-1854825.737,1221913.806,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1882905.179,1333006.11,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-2126802.236,-250098.6748,train,1.876122462009484E-4,11.015429390078232,0.04625115852922478
-2163195.199,-101084.3975,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-1913841.899,1386757.71,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1901484.828,1258153.664,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1892902.328,1233403.708,train,3.724442971248795E-4,38.79423638216436,0.08781554571183978
-2076551.243,1729198.537,train,0.021651927082055523,100.0,0.8484066652269436
-2076774.564,1730823.723,train,0.021651927082055523,100.0,0.8484066652269436
-2075237.522,1733420.338,train,0.005724389868396109,87.45671947590556,0.5967159571541586
-1883410.622,1335250.343,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1880312.964,1339781.293,train,1.4853207233234733E-4,7.553129418937998,0.03697311660341461
-1937280.861,1415444.03,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1863818.741,1310061.225,train,6.094429409613099E-4,63.6420978884491,0.13609074373173372
-1863890.072,1315254.517,train,3.5771504961008225E-4,35.134442851581206,0.08463659215355199
-1877755.003,1329783.766,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1864255.468,1312183.094,train,6.094429409613099E-4,63.6420978884491,0.13609074373173372
-1882736.517,1332724.706,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1907726.57,1382341.936,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1897325.821,1370817.575,train,2.1877436158178603E-4,15.027183203298279,0.053522236121065735
-2078414.013,1729225.969,train,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-2072023.117,1732577.973,train,0.005724389868396109,87.45671947590556,0.5967159571541586
-2074913.449,1731507.089,train,0.021651927082055523,100.0,0.8484066652269436
-2073042.084,1727380.406,train,0.021651927082055523,100.0,0.8484066652269436
-1987571.732,1268818.026,train,5.999458034632677E-4,62.54813426168933,0.13425471955872073
-2241570.644,1910203.851,train,5.016446564671921E-4,56.50526535276959,0.11478201127129697
-2239872.913,1909641.483,train,5.016446564671921E-4,56.50526535276959,0.11478201127129697
-2228863.708,188206.0474,train,3.106571878458298E-4,28.68843411608192,0.07433013813093889
-2165049.899,-97456.05169,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-2169778.814,-106007.5233,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-1848151.529,1225089.221,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1854901.288,1221930.802,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1847981.21,1225122.165,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1908071.683,1382013.475,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1931798.365,1415385.443,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1913889.25,1386697.228,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1854891.634,1224587.561,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1848037.057,1225080.665,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1848890.74,1225869.501,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1912089.492,1385997.327,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-2076766.723,1629963.028,train,6.885918657907473E-4,67.27404488672401,0.15109449670503225
-1846936.978,1225220.26,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1844727.026,1298880.944,train,1.5654179356461607E-4,8.894096676172587,0.03888938613603179
-1909599.84,1383885.344,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1853356.118,1271180.902,train,4.5468127257222805E-4,51.568844746517016,0.1051663461271818
-1848062.854,1225067.273,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1991423.006,1364762.358,train,3.191747244853837E-4,29.616741062479356,0.07621278770283224
-1845715.839,1225121.518,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1839180.362,1272124.723,train,4.3827229064986525E-4,50.21894436003506,0.10175720407614791
-1866824.82,1320240.326,train,3.5771504961008225E-4,35.134442851581206,0.08463659215355199
-1878037.091,1329928.15,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1854910.048,1224347.555,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1969293.65,1289101.434,train,2.379392939464189E-4,17.267947771806423,0.05793920202946807
-1908959.929,1382450.01,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1883154.63,1334995.547,train,4.172231526027902E-4,46.82336880211273,0.09734579963852433
-1880284.351,1339732.202,train,1.4853207233234733E-4,7.553129418937998,0.03697311660341461
-1861760.021,1283882.485,train,3.214441764908434E-4,30.346347574531016,0.07671311825457248
-1852899.309,1296705.438,train,3.6208434399563274E-4,36.70267024276485,0.08558190829395569
-1862929.727,1266275.9,train,4.5468127257222805E-4,51.568844746517016,0.1051663461271818
-1856249.11,1272522.995,train,4.3395361615228647E-4,49.43156968232435,0.10085563075261297
-1868371.031,1274600.27,train,2.9440695080192123E-4,26.554117000053044,0.07071694436589959
-1901317.5,1258028.663,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1901839.598,1258409.699,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1887951.432,1268137.474,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-1934524.192,1414196.171,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1936006.36,1415638.404,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1887673.99,1268187.699,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-1936636.016,1416566.245,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-2089404.42,786727.8933,train,3.1292894176950876E-4,29.002978000836823,0.07483301880373908
-1857006.786,1221155.265,train,7.587111806695699E-4,74.07515845277935,0.1639578032663819
-1878394.978,1270503.022,train,4.109897094717152E-4,45.65979914325974,0.09603108858869792
-1904411.586,1260368.153,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1894836.715,1267381.101,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-1895153.79,1267883.713,train,7.287978248214353E-4,69.8166452702408,0.15851822211678088
-2069918.257,1633438.744,train,6.885918657907473E-4,67.27404488672401,0.15109449670503225
-1897096.025,1370720.774,train,2.1877436158178603E-4,15.027183203298279,0.053522236121065735
-1937176.079,1414169.008,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1899751.119,1263123.157,train,7.287978248214353E-4,69.8166452702408,0.15851822211678088
-1936244.552,1416416.96,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1857660.075,1276318.156,train,4.3395361615228647E-4,49.43156968232435,0.10085563075261297
-1845675.153,1225085.251,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1898343.3,1371947.543,train,2.1877436158178603E-4,15.027183203298279,0.053522236121065735
-1936049.94,1415913.007,train,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1857701.768,1274438.598,train,4.3395361615228647E-4,49.43156968232435,0.10085563075261297
-1861829.387,1284931.133,train,3.214441764908434E-4,30.346347574531016,0.07671311825457248
-1863268.258,1292003.959,train,2.9052604012607276E-4,25.38151860124007,0.06984985845192258
-2163006.584,-102512.1019,train,1.7687636382337092E-4,10.175748846679364,0.043720205082234835
-1849365.074,1228827.45,train,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-1878308.926,1270498.441,train,4.109897094717152E-4,45.65979914325974,0.09603108858869792
-1887797.968,1268163.118,train,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-2027338.435,941871.8602,train,2.6427341416086666E-4,21.29888188467388,0.06394164549883395
-1912218.76,1266186.019,train,4.6089368483758213E-4,52.75398796823895,0.10645029787013946
-2032038.094,1581868.168,train,0.0010942484995759279,83.37923906299558,0.2204805663135317
-1889911.035,1365799.678,train,2.964278609032582E-4,27.087093749136137,0.07116782301917106
-1869082.983,1283876.066,train,2.9052604012607276E-4,25.38151860124007,0.06984985845192258
-1894172.589,1368728.182,train,3.4900774324379905E-5,0.8593175099661374,0.008940508019735355
-1940117.673,1415056.007,train,0.0012107280206881234,84.04392695560914,0.23835597467620245
-1901131.878,1261534.599,train,3.7993018990737184E-4,40.528506582660086,0.08942274775214541
-1914032.778,1386628.151,train,4.697500606596088E-4,54.7032285089859,0.10827433396486846
-1912351.613,1266278.894,train,4.6089368483758213E-4,52.75398796823895,0.10645029787013946
-2168473.023,-110347.5644,train,1.7110791758329872E-4,9.818484832547488,0.04235475478878649
-2126819.45,-250096.4486,train,1.876122462009484E-4,11.015429390078232,0.04625115852922478
-2093039.603,1529461.896,train,3.798190402340029E-4,39.99240550407122,0.08939892562407947
-2101182.286,1541400.421,train,3.500765786405441E-4,34.34046181930409,0.08297927150406645
-1832171.263,1288120.803,train,3.7274897268669204E-4,38.83228252027063,0.08788106952537332
-1869658.882,1226643.955,train,4.6925726788364045E-4,54.570757033893706,0.10817303532643079
-1869694.975,1226720.799,train,4.6925726788364045E-4,54.570757033893706,0.10817303532643079
-1869921.591,1227697.937,train,4.6925726788364045E-4,54.570757033893706,0.10817303532643079
-1856355.805,1241901.873,train,3.9803482050164093E-4,43.82349607005661,0.09328645291567217
-1832492.606,1288411.08,train,3.7274897268669204E-4,38.83228252027063,0.08788106952537332
-1916961.849,1248404.891,train,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-1946372.041,1264879.66,train,2.739597954252825E-4,23.254394130597074,0.06613030486292748
-1891263.955,1235001.118,train,3.724442971248795E-4,38.79423638216436,0.08781554571183978
-1958539.878,1275283.195,train,2.978604444411865E-4,27.295381045642426,0.0714871771390686
-1903215.708,1244593.89,train,2.5803053673377875E-4,20.43170168962249,0.06252560865264932
-1928839.665,1251100.632,train,4.182041032852073E-4,46.927633806902975,0.09755234621952266
-1946226.616,1263893.887,train,2.739597954252825E-4,23.254394130597074,0.06613030486292748
-1848502.62,1294231.704,train,1.5654179356461607E-4,8.894096676172587,0.03888938613603179
-1852032.613,1286866.692,train,3.600231178264003E-4,35.943938193261346,0.085136196309243
-1862535.43,1290205.296,train,3.214441764908434E-4,30.346347574531016,0.07671311825457248
-1832887.269,1230604.447,train,4.5497891344422345E-4,51.82590721289546,0.10522794527420172
-1841486.129,1239700.173,train,4.5497891344422345E-4,51.82590721289546,0.10522794527420172
-1841548.19,1295611.492,train,2.787799457407687E-4,23.75095734191688,0.0672156191966633
-1847645.44,1268757.526,train,5.393680909751096E-4,60.08818022173449,0.1223574283236112
-1846742.31,1234586.725,train,0.0010097559178826395,82.49981334115928,0.2069798390226013
-1883185.71,1236416.698,train,3.6619375248818484E-4,37.968858265089004,0.08646921695257638
-1895073.8,1235347.998,train,3.724442971248795E-4,38.79423638216436,0.08781554571183978
-1914090.589,1245007.736,train,2.9482853368638633E-4,26.665316058357767,0.07081103847624734
-1902398.852,1240481.109,train,2.5803053673377875E-4,20.43170168962249,0.06252560865264932
-1916597.035,1246035.192,train,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-1921904.226,1247646.998,train,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-2091267.437,1734223.35,test,1.5859879406886419E-4,9.056177847147708,0.03938027895483084
-2297323.441,2627628.99,test,1.603229431452584E-4,9.185988474319007,0.03979135231612307
-4030465.316,3176683.688,test,3.481600658165144E-4,34.136323439046336,0.08256250310876623
-1935493.31,1415049.903,test,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-2166846.257,658189.9964,test,2.3789002854953444E-4,17.258481217913516,0.057927900623687516
-2042358.392,1585879.632,test,0.001266044175333028,85.01414342476615,0.24656099255794198
-2076512.101,1727466.048,test,0.021651927082055523,100.0,0.8484066652269436
-1889625.52,1269863.982,test,7.032299649732144E-4,68.89819200761121,0.1538124255792967
-2095241.784,1537211.133,test,3.798190402340029E-4,39.99240550407122,0.08939892562407947
-1893919.927,1368302.673,test,2.964278609032582E-4,27.087093749136137,0.07116782301917106
-2075397.48,1731976.278,test,0.021651927082055523,100.0,0.8484066652269436
-1925519.892,1249856.155,test,4.20471587428092E-4,47.407323636593084,0.09802942056142062
-1864464.244,1221539.8,test,4.6925726788364045E-4,54.570757033893706,0.10817303532643079
-1935609.72,1414860.921,test,3.611379186033417E-4,36.37679896787262,0.08537731067569128
-1864836.633,1286874.821,test,2.9052604012607276E-4,25.38151860124007,0.06984985845192258
-2054798.74,1595367.866,test,9.722597855059108E-4,80.89184864365768,0.20083750819685
-1838845.511,1294503.997,test,2.787799457407687E-4,23.75095734191688,0.0672156191966633
-1848765.595,1224760.224,test,7.37203872517554E-4,72.31164741083191,0.1600539538736521
-2078168.192,1729090.91,test,2.752456746079506E-4,23.556590348719364,0.06642008282768101
-1916048.696,1270671.35,test,4.6089368483758213E-4,52.75398796823895,0.10645029787013946
-2076893.352,1629904.028,test,6.885918657907473E-4,67.27404488672401,0.15109449670503225
-2075825.277,1730247.423,test,0.021651927082055523,100.0,0.8484066652269436
-2074108.9,1729568.423,test,0.021651927082055523,100.0,0.8484066652269436
-1862481.831,1266512.725,test,4.5468127257222805E-4,51.568844746517016,0.1051663461271818
-1905079.458,1376801.155,test,2.1877436158178603E-4,15.027183203298279,0.053522236121065735
-2088130.856,1525952.911,test,3.4320931811095004E-4,33.119072146384106,0.08148414912832776
-2077518.273,1781100.146,test,3.043691273491522E-4,28.117156530479328,0.07293534349357034
-2075010.56,1729011.249,test,0.021651927082055523,100.0,0.8484066652269436
-2076079.998,1730337.207,test,0.021651927082055523,100.0,0.8484066652269436
