"","Species","Longitude","Latitude","Depth","90th_%_Temp","Mean_Chl","Salinity","Substrate"
"124","background",-1822076.60735775,1232483.79783923,-0.678162932395935,-9999,13.0781259536743,-9999,4
"125","background",-2005260.96788124,1359038.93443504,-10.9065952301025,14.2332992553711,14.2963380813599,31.130989074707,3
"126","background",-1846314.34760928,1359397.30661637,-15.8099031448364,19.1516494750977,11.2600498199463,-9999,-9999
"127","background",-1851762.12769807,1319326.01362326,-88.2248458862305,18.0024585723877,14.3123645782471,26.4318504333496,2
"128","background",-1821933.46351576,1260043.16553643,-0.568851172924042,-9999,-9999,-9999,4
"129","background",-1897231.7613132,1421180.76188074,-118.591827392578,20.135082244873,18.9944152832031,26.5396003723145,4
"130","background",-3138053.19150778,3097213.1447037,-142.892425537109,11.7585134506226,4.86476373672485,31.2551383972168,2
"131","background",-2184711.22418349,-25912.9745486472,-54.9458656311035,14.5048694610596,6.62806415557861,33.304573059082,5
"132","background",-2027873.4704402,-513783.460581548,-371.080932617188,20.4933052062988,1.53098106384277,33.4568252563477,2
"133","background",-2067903.40607264,1479785.23773259,-6.23275995254517,14.3755874633789,12.9740495681763,31.4538078308105,-9999
"134","background",-2368724.53325799,2739895.87080703,-187.536148071289,13.9058399200439,1.65053963661194,31.4923839569092,4
"135","background",-1845861.49072971,1204489.86302955,-45.1126022338867,11.5153284072876,21.6575508117676,29.1224384307861,2
"136","background",-2008466.725794,1146339.72936622,-64.941520690918,15.5892467498779,6.54694318771362,30.850736618042,2
"137","background",-2069584.891844,1609637.03486555,-8.16547393798828,10.8607053756714,8.28305625915527,31.0900001525879,4
"138","background",-2147414.95182838,753698.905768774,-422.327423095703,15.4864816665649,1.47458040714264,32.1931457519531,1
"139","background",-3556596.58209309,3043286.5183193,-183.912033081055,11.142068862915,1.6109037399292,31.4350738525391,5
"140","background",-2067833.71836401,-432622.421150217,-65.9005737304688,18.2271556854248,4.25686883926392,33.5082702636719,2
"141","background",-2076998.75103121,850062.643727572,-44.2973899841309,13.9206533432007,10.6194562911987,32.0342979431152,1
"142","background",-3515586.99289531,3044885.14667012,-122.364921569824,11.0569868087769,1.34560334682465,31.5744743347168,2
"143","background",-1866636.043047,1232365.34690784,-67.0930557250977,11.2770442962646,5.02695894241333,30.3030433654785,2
"144","background",-2157818.14584799,685112.839572847,-116.499282836914,13.1560535430908,4.48849487304688,32.2929039001465,5
"145","background",-3576007.99572826,2946833.82791292,-280.863708496094,10.9601421356201,1.58238089084625,32.3356666564941,3
"146","background",-2183653.82961123,-4670.82370938687,-15.888388633728,15.0737590789795,4.58108139038086,33.3162536621094,2
"147","background",-1892250.22006953,1280785.09570946,-1.16632974147797,9.63647842407227,5.09404611587524,-9999,5
"148","background",-4104052.51808246,3245173.01370981,-360.810516357422,7.3283257484436,1.54021883010864,32.6011161804199,4
"149","background",-1900966.16104061,1266944.65840151,-7.89382457733154,9.70495796203613,4.20493316650391,30.9414367675781,5
"150","background",-2178889.86969624,-136806.220600107,-88.8849868774414,14.4886426925659,2.70301485061646,33.3961486816406,2
