"","Species","Longitude","Latitude","Depth","90th_%_Temp","Mean_Chl","Salinity","Substrate"
"1","Pycnopodia helianthoides",-1977372.5943151,1292487.59528299,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"2","Pycnopodia helianthoides",-1978628.40516655,1292970.2642035,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"3","Pycnopodia helianthoides",-1977550.69450416,1292667.87823032,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"4","Pycnopodia helianthoides",-1978628.40516655,1292970.2642035,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"5","Pycnopodia helianthoides",-1977540.85821985,1292675.90886154,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"6","Pycnopodia helianthoides",-1974703.82537424,1292072.42198868,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"7","Pycnopodia helianthoides",-1978582.80936061,1292577.18418515,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"8","Pycnopodia helianthoides",-1978628.40516655,1292970.2642035,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"9","Pycnopodia helianthoides",-1977906.90396844,1292629.91931656,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"10","Pycnopodia helianthoides",-1973319.96804047,1291671.57082953,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"11","Pycnopodia helianthoides",-1979113.9730826,1289964.39444786,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"12","Pycnopodia helianthoides",-1978922.76948731,1293036.41581487,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"13","Pycnopodia helianthoides",-1977179.38213082,1292402.54052435,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"14","Pycnopodia helianthoides",-1974702.50228303,1292287.90806789,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"15","Pycnopodia helianthoides",-1972403.94971067,1290850.63314341,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"16","Pycnopodia helianthoides",-1977393.67050089,1292654.58520191,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"17","Pycnopodia helianthoides",-1976131.14788572,1292404.51140118,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"18","Pycnopodia helianthoides",-1979394.05946425,1293473.83496398,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"19","Pycnopodia helianthoides",-1979113.9730826,1289964.39444786,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"20","Pycnopodia helianthoides",-1977393.67050089,1292654.58520191,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"21","Pycnopodia helianthoides",-1977179.38213082,1292402.54052435,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"22","Pycnopodia helianthoides",-1978922.76948731,1293036.41581487,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"23","Pycnopodia helianthoides",-1977906.90396844,1292629.91931656,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"24","Pycnopodia helianthoides",-1976131.14788572,1292404.51140118,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"25","Pycnopodia helianthoides",-1972403.94971067,1290850.63314341,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"26","Pycnopodia helianthoides",-1973319.96804047,1291671.57082953,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"27","Pycnopodia helianthoides",-1974702.50228303,1292287.90806789,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"28","Pycnopodia helianthoides",-1977179.38213082,1292402.54052435,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"29","Pycnopodia helianthoides",-1976131.14788572,1292404.51140118,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"30","Pycnopodia helianthoides",-1979113.9730826,1289964.39444786,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"31","Pycnopodia helianthoides",-1977179.38213082,1292402.54052435,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"32","Pycnopodia helianthoides",-1978922.76948731,1293036.41581487,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"33","Pycnopodia helianthoides",-1976131.14788572,1292404.51140118,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"34","Pycnopodia helianthoides",-1979113.9730826,1289964.39444786,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"35","Pycnopodia helianthoides",-1978922.76948731,1293036.41581487,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"36","Pycnopodia helianthoides",-1977393.67050089,1292654.58520191,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"37","Pycnopodia helianthoides",-1977393.67050089,1292654.58520191,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"38","Pycnopodia helianthoides",-1974702.50228303,1292287.90806789,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
"39","Pycnopodia helianthoides",-1974702.50228303,1292287.90806789,-39.7705383300781,12.8338022232056,4.44198894500732,31.4382839202881,-9999
